storm_id,storm_name,year,fulldate,time,lat_center,lon_center,max_sus_wind_speed,
2012255N16322,NADINE,2012,20120921,0900,35.0373,-27.2981,52,
2012255N16322,NADINE,2012,20120921,1200,34.6,-27.3,50,
2012255N16322,NADINE,2012,20120921,1500,34.1225,-27.2653,50,
2012255N16322,NADINE,2012,20120921,1800,33.6,-27.2,50,
2012255N16322,NADINE,2012,20120921,2100,33.0276,-27.0571,47,
2012255N16322,NADINE,2012,20120922,0000,32.5,-26.9,45,
2012255N16322,NADINE,2012,20120922,0300,32.1274,-26.8004,45,
2012255N16322,NADINE,2012,20120922,0600,31.8,-26.7,45,
2012255N16322,NADINE,2012,20120922,0900,31.385,-26.5498,45,
2012255N16322,NADINE,2012,20120922,1200,31,-26.4,45,
2012255N16322,NADINE,2012,20120922,1500,30.6975,-26.3001,45,
2012255N16322,NADINE,2012,20120922,1800,30.5,-26.2,45,
2012255N16322,NADINE,2012,20120922,2100,30.4125,-26.0576,45,
2012255N16322,NADINE,2012,20120923,0000,30.4,-25.9,45,
2012255N16322,NADINE,2012,20120923,0300,30.3775,-25.7425,47,
2012255N16322,NADINE,2012,20120923,0600,30.4,-25.6,50,
2012255N16322,NADINE,2012,20120923,0900,30.4775,-25.4477,50,
2012255N16322,NADINE,2012,20120923,1200,30.6,-25.4,50,
2012255N16322,NADINE,2012,20120923,1500,30.7501,-25.5548,50,
2012255N16322,NADINE,2012,20120923,1800,30.9,-25.8,50,
2012255N16322,NADINE,2012,20120923,2100,31.0074,-25.9926,47,
2012255N16322,NADINE,2012,20120924,0000,31.1,-26.2,45,
2012255N16322,NADINE,2012,20120924,0300,31.1999,-26.4276,45,
2012255N16322,NADINE,2012,20120924,0600,31.3,-26.7,45,
2012255N16322,NADINE,2012,20120924,0900,31.3925,-27.0351,45,
2012255N16322,NADINE,2012,20120924,1200,31.5,-27.4,45,
2012255N16322,NADINE,2012,20120924,1500,31.6424,-27.75,45,
2012255N16322,NADINE,2012,20120924,1800,31.8,-28.1,45,
2012255N16322,NADINE,2012,20120924,2100,31.9724,-28.4499,42,
2012255N16322,NADINE,2012,20120925,0000,32.1,-28.8,40,
2012255N16322,NADINE,2012,20120925,0300,32.1301,-29.1727,40,
2012255N16322,NADINE,2012,20120925,0600,32.1,-29.5,40,
2012255N16322,NADINE,2012,20120925,0900,32.0724,-29.7375,40,
2012255N16322,NADINE,2012,20120925,1200,32,-29.9,40,
2012255N16322,NADINE,2012,20120925,1500,31.8649,-30.015,40,
2012255N16322,NADINE,2012,20120925,1800,31.7,-30.1,40,
2012255N16322,NADINE,2012,20120925,2100,31.55,-30.2075,40,
2012255N16322,NADINE,2012,20120926,0000,31.4,-30.3,40,
2012255N16322,NADINE,2012,20120926,0300,31.2575,-30.3574,40,
2012255N16322,NADINE,2012,20120926,0600,31.1,-30.4,40,
2012255N16322,NADINE,2012,20120926,0900,30.915,-30.4424,42,
2012255N16322,NADINE,2012,20120926,1200,30.7,-30.5,45,
2012255N16322,NADINE,2012,20120926,1500,30.465,-30.5849,47,
2012255N16322,NADINE,2012,20120926,1800,30.2,-30.7,50,
2012255N16322,NADINE,2012,20120926,2100,29.9,-30.835,50,
2012255N16322,NADINE,2012,20120927,0000,29.6,-31,50,
2012255N16322,NADINE,2012,20120927,0300,29.335,-31.1849,50,
2012255N16322,NADINE,2012,20120927,0600,29.1,-31.4,50,
2012255N16322,NADINE,2012,20120927,0900,28.8774,-31.635,50,
2012255N16322,NADINE,2012,20120927,1200,28.7,-31.9,50,
2012255N16322,NADINE,2012,20120927,1500,28.5699,-32.185,52,
2012255N16322,NADINE,2012,20120927,1800,28.5,-32.5,55,
2012255N16322,NADINE,2012,20120927,2100,28.47,-32.8425,55,
2012255N16322,NADINE,2012,20120928,0000,28.5,-33.2,55,
2012255N16322,NADINE,2012,20120928,0300,28.5625,-33.5651,57,
2012255N16322,NADINE,2012,20120928,0600,28.7,-33.9,60,
2012255N16322,NADINE,2012,20120928,0900,28.9274,-34.1725,62,
2012255N16322,NADINE,2012,20120928,1200,29.2,-34.4,65,
2012255N16322,NADINE,2012,20120928,1500,29.4274,-34.6004,65,
2012255N16322,NADINE,2012,20120928,1800,29.7,-34.8,65,
2012255N16322,NADINE,2012,20120928,2100,30.07,-35.0499,65,
2012255N16322,NADINE,2012,20120929,0000,30.5,-35.3,65,
2012255N16322,NADINE,2012,20120929,0300,30.9199,-35.5079,65,
2012255N16322,NADINE,2012,20120929,0600,31.4,-35.7,65,
2012255N16322,NADINE,2012,20120929,0900,31.9774,-35.8928,65,
2012255N16322,NADINE,2012,20120929,1200,32.6,-36.1,65,
2012255N16322,NADINE,2012,20120929,1500,33.2,-36.3427,67,
2012255N16322,NADINE,2012,20120929,1800,33.8,-36.6,70,
2012255N16322,NADINE,2012,20120929,2100,34.4149,-36.8502,72,
2012255N16322,NADINE,2012,20120930,0000,35,-37.1,75,
2012255N16322,NADINE,2012,20120930,0300,35.5298,-37.3355,75,
2012255N16322,NADINE,2012,20120930,0600,36,-37.6,75,
2012255N16322,NADINE,2012,20120930,0900,36.4451,-37.9423,77,
2012255N16322,NADINE,2012,20120930,1200,36.8,-38.3,80,
2012255N16322,NADINE,2012,20120930,1500,37.0824,-38.615,80,
2012255N16322,NADINE,2012,20120930,1800,37.2,-38.9,80,
2012255N16322,NADINE,2012,20120930,2100,37.1175,-39.1957,77,
2012255N16322,NADINE,2012,20121001,0000,36.9,-39.4,75,
2012255N16322,NADINE,2012,20121001,0300,36.6649,-39.4372,70,
2012255N16322,NADINE,2012,20121001,0600,36.4,-39.4,65,
2012255N16322,NADINE,2012,20121001,0900,36.15,-39.4,62,
2012255N16322,NADINE,2012,20121001,1200,35.9,-39.4,60,
2012255N16322,NADINE,2012,20121001,1500,35.6575,-39.4227,57,
2012255N16322,NADINE,2012,20121001,1800,35.4,-39.4,55,
2012255N16322,NADINE,2012,20121001,2100,35.0849,-39.2949,55,
2012255N16322,NADINE,2012,20121002,0000,34.8,-39.1,55,
2012255N16322,NADINE,2012,20121002,0300,34.6201,-38.8226,55,
2012255N16322,NADINE,2012,20121002,0600,34.5,-38.5,55,
2012255N16322,NADINE,2012,20121002,0900,34.3773,-38.215,55,
2012255N16322,NADINE,2012,20121002,1200,34.3,-37.9,55,
2012255N16322,NADINE,2012,20121002,1500,34.2774,-37.5225,55,
2012255N16322,NADINE,2012,20121002,1800,34.3,-37.1,55,
2012255N16322,NADINE,2012,20121002,2100,34.3349,-36.6574,52,
2012255N16322,NADINE,2012,20121003,0000,34.4,-36.2,50,
2012255N16322,NADINE,2012,20121003,0300,34.4845,-35.7797,47,
2012255N16322,NADINE,2012,20121003,0600,34.6,-35.3,45,
2012255N16322,NADINE,2012,20121003,0900,34.7273,-34.6946,45,
2012255N16322,NADINE,2012,20121003,1200,34.9,-34,45,
2012255N16322,NADINE,2012,20121003,1500,35.1047,-33.2716,42,
2012255N16322,NADINE,2012,20121003,1800,35.4,-32.5,40,
2012255N16322,NADINE,2012,20121003,2100,35.7893,-31.7213,40,
2012255N16322,NADINE,2012,20121004,0000,36.3,-30.9,40,
2012255N16322,NADINE,2012,20121004,0300,36.9215,-30.0213,40,
2012255N16322,NADINE,2012,20121004,0600,37.6,-29.1,40,
2012277N12322,OSCAR,2012,20121002,1200,12.4,-38,25,
2012277N12322,OSCAR,2012,20121002,1500,12.9775,-38.3299,25,
2012277N12322,OSCAR,2012,20121002,1800,13.6,-38.7,25,
2012277N12322,OSCAR,2012,20121002,2100,14.2925,-39.135,27,
2012277N12322,OSCAR,2012,20121003,0000,15,-39.6,30,
2012277N12322,OSCAR,2012,20121003,0300,15.6725,-40.0651,30,
2012277N12322,OSCAR,2012,20121003,0600,16.3,-40.5,30,
2012277N12322,OSCAR,2012,20121003,0900,16.8874,-40.8727,30,
2012277N12322,OSCAR,2012,20121003,1200,17.4,-41.2,30,
2012277N12322,OSCAR,2012,20121003,1500,17.83,-41.5301,32,
2012277N12322,OSCAR,2012,20121003,1800,18.2,-41.8,35,
2012277N12322,OSCAR,2012,20121003,2100,18.5649,-41.9876,37,
2012277N12322,OSCAR,2012,20121004,0000,18.9,-42.1,40,
2012277N12322,OSCAR,2012,20121004,0300,19.2,-42.1875,40,
2012277N12322,OSCAR,2012,20121004,0600,19.5,-42.2,40,
2012277N12322,OSCAR,2012,20121004,0900,19.835,-42.1449,42,
2012277N12322,OSCAR,2012,20121004,1200,20.2,-42,45,
2012277N12322,OSCAR,2012,20121004,1500,20.5924,-41.8023,45,
2012277N12322,OSCAR,2012,20121004,1800,21,-41.5,45,
2012277N12322,OSCAR,2012,20121004,2100,21.3924,-41.1022,45,
2012277N12322,OSCAR,2012,20121005,0000,21.8,-40.6,45,
2012277N12322,OSCAR,2012,20121005,0300,22.2496,-40.0522,45,
2012277N12322,OSCAR,2012,20121005,0600,22.7,-39.4,45,
2012277N12322,OSCAR,2012,20121005,0900,23.1135,-38.6335,45,
2012277N12322,OSCAR,2012,20121005,1200,23.5,-37.8,45,
2012285N26288,PATTY,2012,20121010,1800,25.5,-72.5,25,
2012285N26288,PATTY,2012,20121010,2100,25.4425,-72.465,27,
2012285N26288,PATTY,2012,20121011,0000,25.4,-72.4,30,
2012285N26288,PATTY,2012,20121011,0300,25.385,-72.2925,32,
2012285N26288,PATTY,2012,20121011,0600,25.4,-72.2,35,
2012285N26288,PATTY,2012,20121011,0900,25.4425,-72.1775,35,
2012285N26288,PATTY,2012,20121011,1200,25.5,-72.2,35,
2012285N26288,PATTY,2012,20121011,1500,25.565,-72.2425,35,
2012285N26288,PATTY,2012,20121011,1800,25.6,-72.3,35,
2012285N26288,PATTY,2012,20121011,2100,25.565,-72.365,37,
2012285N26288,PATTY,2012,20121012,0000,25.5,-72.4,40,
2012285N26288,PATTY,2012,20121012,0300,25.45,-72.365,40,
2012285N26288,PATTY,2012,20121012,0600,25.4,-72.3,40,
2012285N26288,PATTY,2012,20121012,0900,25.335,-72.25,40,
2012285N26288,PATTY,2012,20121012,1200,25.3,-72.2,40,
2012285N26288,PATTY,2012,20121012,1500,25.3425,-72.1575,37,
2012285N26288,PATTY,2012,20121012,1800,25.4,-72.1,35,
2012285N26288,PATTY,2012,20121012,2100,25.415,-72.0075,35,
2012285N26288,PATTY,2012,20121013,0000,25.4,-71.9,35,
2012285N26288,PATTY,2012,20121013,0300,25.3575,-71.7975,32,
2012285N26288,PATTY,2012,20121013,0600,25.3,-71.7,30,
2012287N15297,RAFAEL,2012,20121012,1800,14.7,-62.7,35,
2012287N15297,RAFAEL,2012,20121012,2100,14.85,-62.94,35,
2012287N15297,RAFAEL,2012,20121013,0000,15,-63.2,35,
2012287N15297,RAFAEL,2012,20121013,0300,15.15,-63.48,35,
2012287N15297,RAFAEL,2012,20121013,0600,15.3,-63.7,35,
2012287N15297,RAFAEL,2012,20121013,0900,15.39,-63.8025,35,
2012287N15297,RAFAEL,2012,20121013,1200,15.6,-63.8,35,
2012287N15297,RAFAEL,2012,20121013,1500,16.0825,-63.7152,37,
2012287N15297,RAFAEL,2012,20121013,1800,16.7,-63.6,40,
2012287N15297,RAFAEL,2012,20121013,2100,17.3075,-63.5276,42,
2012287N15297,RAFAEL,2012,20121014,0000,17.9,-63.5,45,
2012287N15297,RAFAEL,2012,20121014,0300,18.43,-63.52,45,
2012287N15297,RAFAEL,2012,20121014,0600,18.9,-63.6,45,
2012287N15297,RAFAEL,2012,20121014,0900,19.3225,-63.7275,47,
2012287N15297,RAFAEL,2012,20121014,1200,19.7,-63.9,50,
2012287N15297,RAFAEL,2012,20121014,1500,20.0425,-64.0926,52,
2012287N15297,RAFAEL,2012,20121014,1800,20.4,-64.3,55,
2012287N15297,RAFAEL,2012,20121014,2100,20.8499,-64.4926,57,
2012287N15297,RAFAEL,2012,20121015,0000,21.3,-64.7,60,
2012287N15297,RAFAEL,2012,20121015,0300,21.6725,-64.95,62,
2012287N15297,RAFAEL,2012,20121015,0600,22,-65.2,65,
2012287N15297,RAFAEL,2012,20121015,0900,22.2775,-65.4227,67,
2012287N15297,RAFAEL,2012,20121015,1200,22.6,-65.6,70,
2012287N15297,RAFAEL,2012,20121015,1500,23.07,-65.7448,72,
2012287N15297,RAFAEL,2012,20121015,1800,23.6,-65.8,75,
2012287N15297,RAFAEL,2012,20121015,2100,24.0775,-65.7376,77,
2012287N15297,RAFAEL,2012,20121016,0000,24.6,-65.6,80,
2012287N15297,RAFAEL,2012,20121016,0300,25.1975,-65.4647,80,
2012287N15297,RAFAEL,2012,20121016,0600,25.9,-65.3,80,
2012287N15297,RAFAEL,2012,20121016,0900,26.7049,-65.1293,80,
2012287N15297,RAFAEL,2012,20121016,1200,27.6,-64.9,80,
2012287N15297,RAFAEL,2012,20121016,1500,28.5198,-64.6015,77,
2012287N15297,RAFAEL,2012,20121016,1800,29.5,-64.2,75,
2012287N15297,RAFAEL,2012,20121016,2100,30.5124,-63.7011,75,
2012287N15297,RAFAEL,2012,20121017,0000,31.6,-63.1,75,
2012287N15297,RAFAEL,2012,20121017,0300,32.7698,-62.436,72,
2012287N15297,RAFAEL,2012,20121017,0600,34,-61.7,70,
2012287N15297,RAFAEL,2012,20121017,0900,35.2565,-60.9496,67,
2012287N15297,RAFAEL,2012,20121017,1200,36.5,-60.1,65,
2012287N15297,RAFAEL,2012,20121017,1500,37.648,-59.1486,65,
2012287N15297,RAFAEL,2012,20121017,1800,38.8,-58,65,
2012287N15297,RAFAEL,2012,20121017,2100,40.0613,-56.6605,65,
2012287N15297,RAFAEL,2012,20121018,0000,41.3,-55,65,
2012287N15297,RAFAEL,2012,20121018,0300,42.4018,-52.9733,62,
2012287N15297,RAFAEL,2012,20121018,0600,43.4,-50.7,60,
2012287N15297,RAFAEL,2012,20121018,0900,44.3182,-48.3929,57,
2012287N15297,RAFAEL,2012,20121018,1200,45.2,-46,55,
2012287N15297,RAFAEL,2012,20121018,1500,46.0672,-43.4971,55,
2012287N15297,RAFAEL,2012,20121018,1800,47,-41,55,
2012287N15297,RAFAEL,2012,20121018,2100,48.0985,-38.5054,52,
2012287N15297,RAFAEL,2012,20121019,0000,49.2,-36.2,50,
2012287N15297,RAFAEL,2012,20121019,0300,50.1095,-34.2018,50,
2012287N15297,RAFAEL,2012,20121019,0600,51,-32.5,50,
2012287N15297,RAFAEL,2012,20121019,0900,51.9862,-30.6951,50,
2012287N15297,RAFAEL,2012,20121019,1200,53,-29.5,50,
2012287N15297,RAFAEL,2012,20121019,1500,54.0313,-29.2933,50,
2012287N15297,RAFAEL,2012,20121019,1800,55,-30,50,
2012287N15297,RAFAEL,2012,20121019,2100,55.9372,-31.2167,50,
2012287N15297,RAFAEL,2012,20121020,0000,56.5,-33,50,
2012287N15297,RAFAEL,2012,20121020,0300,56.5896,-35.2907,50,
2012287N15297,RAFAEL,2012,20121020,0600,56,-37,50,
2012287N15297,RAFAEL,2012,20121020,0900,54.6785,-37.1492,50,
2012287N15297,RAFAEL,2012,20121020,1200,53.1,-36.4,50,
2012287N15297,RAFAEL,2012,20121020,1500,51.8164,-35.4543,50,
2012287N15297,RAFAEL,2012,20121020,1800,50.8,-34.3,50,
2012287N15297,RAFAEL,2012,20121020,2100,50.116,-33.1793,47,
2012287N15297,RAFAEL,2012,20121021,0000,49.7,-32.2,45,
2012287N15297,RAFAEL,2012,20121021,0300,49.4414,-31.5344,42,
2012287N15297,RAFAEL,2012,20121021,0600,49.2,-31.1,40,
2012287N15297,RAFAEL,2012,20121021,0900,48.7522,-30.7517,40,
2012287N15297,RAFAEL,2012,20121021,1200,48.2,-30.6,40,
2012287N15297,RAFAEL,2012,20121021,1500,47.6374,-30.641,40,
2012287N15297,RAFAEL,2012,20121021,1800,47,-30.8,40,
2012287N15297,RAFAEL,2012,20121021,2100,46.2795,-31.0676,40,
2012287N15297,RAFAEL,2012,20121022,0000,45.5,-31.1,40,
2012287N15297,RAFAEL,2012,20121022,0300,44.7379,-30.5834,40,
2012287N15297,RAFAEL,2012,20121022,0600,43.9,-29.8,40,
2012287N15297,RAFAEL,2012,20121022,0900,42.9225,-29.0497,40,
2012287N15297,RAFAEL,2012,20121022,1200,41.9,-28.3,40,
2012287N15297,RAFAEL,2012,20121022,1500,40.8592,-27.6509,40,
2012287N15297,RAFAEL,2012,20121022,1800,40,-27,40,
2012287N15297,RAFAEL,2012,20121022,2100,39.4355,-26.228,40,
2012287N15297,RAFAEL,2012,20121023,0000,39.2,-25.5,40,
2012287N15297,RAFAEL,2012,20121023,0300,39.2668,-24.957,40,
2012287N15297,RAFAEL,2012,20121023,0600,39.5,-24.5,40,
2012287N15297,RAFAEL,2012,20121023,0900,39.6191,-24.0861,40,
2012287N15297,RAFAEL,2012,20121023,1200,39.8,-23.6,40,
2012287N15297,RAFAEL,2012,20121023,1500,40.1195,-22.9324,40,
2012287N15297,RAFAEL,2012,20121023,1800,40.5,-22.1,40,
2012287N15297,RAFAEL,2012,20121023,2100,40.8737,-21.0862,40,
2012287N15297,RAFAEL,2012,20121024,0000,41.2,-20.1,40,
2012287N15297,RAFAEL,2012,20121024,0300,41.4136,-19.3955,40,
2012287N15297,RAFAEL,2012,20121024,0600,41.6,-18.8,40,
2012287N15297,RAFAEL,2012,20121024,0900,41.8944,-18.1663,35,
2012287N15297,RAFAEL,2012,20121024,1200,42.1,-17.5,30,
2012287N15297,RAFAEL,2012,20121024,1500,42.0599,-16.7562,30,
2012287N15297,RAFAEL,2012,20121024,1800,41.9,-16,30,
2012287N15297,RAFAEL,2012,20121024,2100,41.7571,-15.2851,30,
2012287N15297,RAFAEL,2012,20121025,0000,41.6,-14.6,30,
2012287N15297,RAFAEL,2012,20121025,0300,41.4495,-13.9429,30,
2012287N15297,RAFAEL,2012,20121025,0600,41.3,-13.3,30,
2012287N15297,RAFAEL,2012,20121025,0900,41.1352,-12.6122,30,
2012287N15297,RAFAEL,2012,20121025,1200,41,-12,30,
2012287N15297,RAFAEL,2012,20121025,1500,40.9419,-11.5632,30,
2012287N15297,RAFAEL,2012,20121025,1800,40.9,-11.2,30,
2012287N15297,RAFAEL,2012,20121025,2100,40.8219,-10.838,30,
2012287N15297,RAFAEL,2012,20121026,0000,40.7,-10.4,30,
2012287N15297,RAFAEL,2012,20121026,0300,40.5073,-9.80965,30,
2012287N15297,RAFAEL,2012,20121026,0600,40.3,-9.1,30,
2012287N15297,RAFAEL,2012,20121026,0900,40.1362,-8.3173,27,
2012287N15297,RAFAEL,2012,20121026,1200,40,-7.5,25,
2012296N14283,SANDY,2012,20121021,1800,14.3,-77.4,25,
2012296N14283,SANDY,2012,20121021,2100,14.1,-77.6001,25,
2012296N14283,SANDY,2012,20121022,0000,13.9,-77.8,25,
2012296N14283,SANDY,2012,20121022,0300,13.7,-78,25,
2012296N14283,SANDY,2012,20121022,0600,13.5,-78.2,25,
2012296N14283,SANDY,2012,20121022,0900,13.3,-78.4225,27,
2012296N14283,SANDY,2012,20121022,1200,13.1,-78.6,30,
2012296N14283,SANDY,2012,20121022,1500,12.8775,-78.7025,32,
2012296N14283,SANDY,2012,20121022,1800,12.7,-78.7,35,
2012296N14283,SANDY,2012,20121022,2100,12.5975,-78.5799,37,
2012296N14283,SANDY,2012,20121023,0000,12.6,-78.4,40,
2012296N14283,SANDY,2012,20121023,0300,12.705,-78.2425,40,
2012296N14283,SANDY,2012,20121023,0600,12.9,-78.1,40,
2012296N14283,SANDY,2012,20121023,0900,13.1275,-77.9999,40,
2012296N14283,SANDY,2012,20121023,1200,13.4,-77.9,40,
2012296N14283,SANDY,2012,20121023,1500,13.685,-77.7575,42,
2012296N14283,SANDY,2012,20121023,1800,14,-77.6,45,
2012296N14283,SANDY,2012,20121023,2100,14.3275,-77.4425,50,
2012296N14283,SANDY,2012,20121024,0000,14.7,-77.3,55,
2012296N14283,SANDY,2012,20121024,0300,15.1275,-77.1924,57,
2012296N14283,SANDY,2012,20121024,0600,15.6,-77.1,60,
2012296N14283,SANDY,2012,20121024,0900,16.085,-76.9999,62,
2012296N14283,SANDY,2012,20121024,1200,16.6,-76.9,65,
2012296N14283,SANDY,2012,20121024,1500,17.1304,-76.8537,70,
2012296N14283,SANDY,2012,20121024,1800,17.7,-76.7,75,
2012296N14283,SANDY,2012,20121024,1900,17.9,-76.6,75,
2012296N14283,SANDY,2012,20121024,2100,18.2992,-76.4855,78,
2012296N14283,SANDY,2012,20121025,0000,18.9,-76.4,85,
2012296N14283,SANDY,2012,20121025,0300,19.5339,-76.1292,93,
2012296N14283,SANDY,2012,20121025,0525,20,-76,100,
2012296N14283,SANDY,2012,20121025,0600,20.1,-76,100,
2012296N14283,SANDY,2012,20121025,0900,20.9,-75.7,95,
2012296N14283,SANDY,2012,20121025,1200,21.7,-75.5,95,
2012296N14283,SANDY,2012,20121025,1500,22.5067,-75.3256,92,
2012296N14283,SANDY,2012,20121025,1800,23.3,-75.3,90,
2012296N14283,SANDY,2012,20121025,2100,24.1026,-75.5464,82,
2012296N14283,SANDY,2012,20121026,0000,24.8,-75.9,75,
2012296N14283,SANDY,2012,20121026,0300,25.3099,-76.158,72,
2012296N14283,SANDY,2012,20121026,0600,25.7,-76.4,70,
2012296N14283,SANDY,2012,20121026,0900,26.0725,-76.6651,67,
2012296N14283,SANDY,2012,20121026,1200,26.4,-76.9,65,
2012296N14283,SANDY,2012,20121026,1500,26.715,-77.095,65,
2012296N14283,SANDY,2012,20121026,1800,27,-77.2,65,
2012296N14283,SANDY,2012,20121026,2100,27.25,-77.1876,62,
2012296N14283,SANDY,2012,20121027,0000,27.5,-77.1,60,
2012296N14283,SANDY,2012,20121027,0300,27.785,-77.0224,60,
2012296N14283,SANDY,2012,20121027,0600,28.1,-76.9,60,
2012296N14283,SANDY,2012,20121027,0900,28.4273,-76.752,65,
2012296N14283,SANDY,2012,20121027,1200,28.8,-76.5,70,
2012296N14283,SANDY,2012,20121027,1500,29.2427,-76.0878,70,
2012296N14283,SANDY,2012,20121027,1800,29.7,-75.6,70,
2012296N14283,SANDY,2012,20121027,2100,30.1074,-75.1421,67,
2012296N14283,SANDY,2012,20121028,0000,30.5,-74.7,65,
2012296N14283,SANDY,2012,20121028,0300,30.9072,-74.2996,65,
2012296N14283,SANDY,2012,20121028,0600,31.3,-73.9,65,
2012296N14283,SANDY,2012,20121028,0900,31.6498,-73.4644,65,
2012296N14283,SANDY,2012,20121028,1200,32,-73,65,
2012296N14283,SANDY,2012,20121028,1500,32.3699,-72.5069,65,
2012296N14283,SANDY,2012,20121028,1800,32.8,-72,65,
2012296N14283,SANDY,2012,20121028,2100,33.3052,-71.4627,67,
2012296N14283,SANDY,2012,20121029,0000,33.9,-71,70,
2012296N14283,SANDY,2012,20121029,0300,34.5623,-70.6385,75,
2012296N14283,SANDY,2012,20121029,0600,35.3,-70.5,80,
2012296N14283,SANDY,2012,20121029,0900,36.0983,-70.5494,82,
2012296N14283,SANDY,2012,20121029,1200,36.9,-71,85,
2012296N14283,SANDY,2012,20121029,1500,37.6572,-72.0419,82,
2012296N14283,SANDY,2012,20121029,1800,38.3,-73.2,80,
2012296N14283,SANDY,2012,20121029,2100,38.8,-74,75,
2012296N14283,SANDY,2012,20121029,2330,39.4,-74.4,70,
2012296N14283,SANDY,2012,20121030,0000,39.5,-74.5,70,
2012296N14283,SANDY,2012,20121030,0300,39.8292,-75.2834,62,
2012296N14283,SANDY,2012,20121030,0600,39.9,-76.2,55,
2012296N14283,SANDY,2012,20121030,0900,40.0075,-77.0458,52,
2012296N14283,SANDY,2012,20121030,1200,40.1,-77.8,50,
2012296N14283,SANDY,2012,20121030,1500,40.2418,-78.4026,45,
2012296N14283,SANDY,2012,20121030,1800,40.4,-78.9,40,
2012296N14283,SANDY,2012,20121030,2100,40.5424,-79.3952,37,
2012296N14283,SANDY,2012,20121031,0000,40.7,-79.8,35,
2012296N14283,SANDY,2012,20121031,0300,40.8922,-80.0877,35,
2012296N14283,SANDY,2012,20121031,0600,41.1,-80.3,35,
2012296N14283,SANDY,2012,20121031,0900,41.3027,-80.4997,32,
2012296N14283,SANDY,2012,20121031,1200,41.5,-80.7,30,
2012296N20309,TONY,2012,20121021,1800,20.1,-50.8,25,
2012296N20309,TONY,2012,20121021,2100,20.2426,-51.0074,25,
2012296N20309,TONY,2012,20121022,0000,20.4,-51.2,25,
2012296N20309,TONY,2012,20121022,0300,20.585,-51.365,25,
2012296N20309,TONY,2012,20121022,0600,20.8,-51.5,25,
2012296N20309,TONY,2012,20121022,0900,21.035,-51.615,27,
2012296N20309,TONY,2012,20121022,1200,21.3,-51.7,30,
2012296N20309,TONY,2012,20121022,1500,21.5925,-51.765,30,
2012296N20309,TONY,2012,20121022,1800,21.9,-51.8,30,
2012296N20309,TONY,2012,20121022,2100,22.1625,-51.8224,30,
2012296N20309,TONY,2012,20121023,0000,22.5,-51.8,30,
2012296N20309,TONY,2012,20121023,0300,23.0125,-51.7225,30,
2012296N20309,TONY,2012,20121023,0600,23.6,-51.6,30,
2012296N20309,TONY,2012,20121023,0900,24.1574,-51.4871,30,
2012296N20309,TONY,2012,20121023,1200,24.7,-51.3,30,
2012296N20309,TONY,2012,20121023,1500,25.2224,-51.0024,30,
2012296N20309,TONY,2012,20121023,1800,25.7,-50.6,30,
2012296N20309,TONY,2012,20121023,2100,26.1224,-50.1298,32,
2012296N20309,TONY,2012,20121024,0000,26.5,-49.6,35,
2012296N20309,TONY,2012,20121024,0300,26.8567,-49.1017,37,
2012296N20309,TONY,2012,20121024,0600,27.2,-48.5,40,
2012296N20309,TONY,2012,20121024,0900,27.5421,-47.7243,42,
2012296N20309,TONY,2012,20121024,1200,27.9,-46.8,45,
2012296N20309,TONY,2012,20121024,1500,28.292,-45.7945,45,
2012296N20309,TONY,2012,20121024,1800,28.7,-44.7,45,
2012296N20309,TONY,2012,20121024,2100,29.1142,-43.5722,45,
2012296N20309,TONY,2012,20121025,0000,29.5,-42.4,45,
2012296N20309,TONY,2012,20121025,0300,29.8216,-41.2066,45,
2012296N20309,TONY,2012,20121025,0600,30.1,-40,45,
2012296N20309,TONY,2012,20121025,0900,30.3637,-38.8068,40,
2012296N20309,TONY,2012,20121025,1200,30.6,-37.6,35,
2012296N20309,TONY,2012,20121025,1500,30.814,-36.357,35,
2012296N20309,TONY,2012,20121025,1800,31,-35.1,35,
2012296N20309,TONY,2012,20121025,2100,31.1871,-33.8206,35,
2012296N20309,TONY,2012,20121026,0000,31.3,-32.6,35,
2012296N20309,TONY,2012,20121026,0300,31.2937,-31.5045,32,
2012296N20309,TONY,2012,20121026,0600,31.2,-30.5,30,
2012296N20309,TONY,2012,20121026,0900,31.0615,-29.5396,27,
2012296N20309,TONY,2012,20121026,1200,30.9,-28.6,25,
2013149N14264,BARBARA,2013,20130528,1200,13.9,-96.1,30,
2013149N14264,BARBARA,2013,20130528,1500,14.0175,-96.1,32,
2013149N14264,BARBARA,2013,20130528,1800,14.1,-96.1,35,
2013149N14264,BARBARA,2013,20130528,2100,14.135,-96.0874,37,
2013149N14264,BARBARA,2013,20130529,0000,14.2,-96,40,
2013149N14264,BARBARA,2013,20130529,0300,14.37,-95.795,45,
2013149N14264,BARBARA,2013,20130529,0600,14.6,-95.5,50,
2013149N14264,BARBARA,2013,20130529,0900,14.835,-95.1575,52,
2013149N14264,BARBARA,2013,20130529,1200,15.1,-94.8,55,
2013149N14264,BARBARA,2013,20130529,1500,15.3481,-94.4999,60,
2013149N14264,BARBARA,2013,20130529,1800,15.7,-94.2,65,
2013149N14264,BARBARA,2013,20130529,1950,16,-94,70,
2013149N14264,BARBARA,2013,20130529,2100,16.1963,-93.9299,64,
2013149N14264,BARBARA,2013,20130530,0000,16.7,-93.9,50,
2013149N14264,BARBARA,2013,20130530,0300,17.1811,-93.887,40,
